site_id,site,country,site_type,site_area,elevation,date,pm10,pm2.5,no2,o3,so2
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-04-25,10.33,6.691,21.441,87.001,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-04-26,11.763,6.89,30.657,87.139,0.895
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-04-27,15.261,8.724,32.493,89.678,1.098
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-04-28,15.55,10.058,35.191,71.719,1.139
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-04-29,9.491,7.119,18.287,61.062,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-04-30,11.041,8.476,11.953,86.387,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-01,11.244,8.094,17.847,84.032,0.892
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-02,15.757,12.288,16.737,78.75,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-03,14.191,8.195,19.474,92.049,0.85
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-04,16.782,8.752,27.265,89.895,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-05,15.333,6.799,36.7,70.453,1.825
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-06,8.538,4.197,24.884,77.496,1.427
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-07,9.994,6.311,15.059,80.129,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-08,16.697,12.295,22.308,43.758,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-09,19.023,13.797,30.381,31.021,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-10,9.104,3.712,29.701,51.298,1.036
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-11,10.567,6.166,28.735,47.471,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-12,11.348,6.78,26.489,49.183,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-13,13.633,8.165,21.7,82.734,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-14,10.24,7.128,17.469,79.694,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-15,17.49,12.111,24.339,84.447,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-16,9.814,6.07,11.754,72.798,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-17,11.627,6.318,18.282,79.292,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-18,11.609,6.403,9.929,86.119,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-19,11.699,5.303,15.593,88.764,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-20,17.877,12.396,8.77,82.317,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-21,20.181,14.53,17.294,98.608,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-22,28.606,20.155,27.106,99.174,0.952
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-23,15.178,10.843,11.62,80.885,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-24,13.394,7.593,10.666,75.842,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-25,13.677,8.465,12.295,83.903,0.868
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-26,17.592,10.851,12.977,90.396,0.85
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-27,25.078,10.128,14.632,99.204,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-28,12.575,7.405,13.261,106.303,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-29,12.068,6.585,8.037,106.316,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-30,15.174,6.758,10.663,92.907,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-05-31,13.852,5.607,14.062,97.497,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-01,16.088,6.877,17.221,97.148,0.846
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-02,16.921,8.631,11.136,85.849,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-03,14.557,6.083,11.673,91.6,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-04,10.718,4.188,10.777,101.314,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-05,14.226,4.987,21.497,106.362,0.816
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-06,19.331,8.581,25.825,111.034,0.857
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-07,21.189,12.273,23.883,102.057,0.859
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-08,21.179,15.239,19.304,97.077,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-09,20.36,13.179,20.51,109.519,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-10,19.366,13.318,18.04,109.627,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-11,17.48,11.233,11.385,118.507,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-12,19.199,11.109,20.072,107.591,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-13,21.497,10.3,18.637,114.953,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-14,18.847,8.038,13.095,101.142,0.828
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-15,18.234,8.154,17.402,100.015,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-16,18.322,9.757,28.67,100.713,0.821
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-17,18.766,11.682,29.5,132.885,1.154
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-18,19.367,12.914,23.802,155.286,1.154
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-19,16.174,9.208,29.45,105.395,1.047
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-20,19.693,13.409,27.837,120.243,1.311
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-21,16.624,9.581,26.096,100.388,0.944
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-22,18.511,10.55,21.463,106.672,0.98
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-23,10.9,7.183,18.103,102.549,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-24,14.454,10.318,26.065,131.99,0.888
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-25,13.404,9.595,22.018,125.021,0.816
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-26,15.758,8.282,24.088,106.878,1.025
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-27,10.711,4.536,20.927,98.838,1.179
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-28,11.448,5.511,22.312,91.418,1.027
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-29,13.386,7.532,27.987,85.751,0.898
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-06-30,10.989,7.259,18.319,80.184,0.82
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-01,10.641,5.307,23.447,65.115,0.962
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-02,17.312,12.029,16.318,83.723,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-03,15.042,8.436,24.073,71.815,1.104
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-04,14.831,8.022,25.996,70.649,1.163
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-05,9.539,4.389,15.872,66.961,0.908
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-06,8.434,3.843,22.362,83.524,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-07,14.739,7.754,28.27,118.83,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-08,16.59,8.793,26.962,130.291,0.958
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-09,20.256,9.986,28.104,122.899,2.262
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-10,18.209,11.729,17.903,97.905,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-11,21.858,10.69,30.937,110.159,1.66
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-12,10.317,4.906,19.366,76.263,0.822
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-13,8.835,3.413,24.214,73.607,0.819
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-14,16.822,6.295,32.593,100.668,1.019
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-15,19.265,8.542,31.938,74.806,1.958
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-16,12.346,6.811,18.615,66.907,1.53
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-17,13.831,6.775,24.393,77.699,1.255
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-18,13.002,5.231,22.602,104.267,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-19,15.746,6.148,23.631,102.63,1.446
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-20,12.797,5.422,20.372,84.343,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-21,9.657,5.515,20.88,73.33,0.838
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-22,14.532,7.481,24.117,85.334,1.196
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-23,11.966,5.195,22.547,59.905,0.884
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-24,11.534,4.795,23.487,58.825,1.081
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-25,7.42,4.685,15.557,58.224,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-26,8.194,4.308,24.88,66.904,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-27,9.515,5.856,25.243,26.057,0.919
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-28,7.255,3.388,19.454,33.839,1.172
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-29,8.833,5.059,18.982,59.264,0.863
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-30,6.888,3.588,13.771,60.716,1.596
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-07-31,10.201,5.316,19.117,56.458,1.877
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-01,5.89,3.465,14.189,59.144,1.457
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-02,7.645,3.855,18.619,56.335,1.401
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-03,5.468,2.314,17.213,57.604,1.03
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-04,8.076,5.221,19.889,63.58,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-05,8.891,5.444,22.572,73.845,0.974
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-06,3.934,2.177,11.285,57.291,1.13
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-07,6.949,3.504,17.024,68.759,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-08,8.488,4.162,20.623,62.024,1.025
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-09,8.022,4.484,21.037,68.494,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-10,12.375,6.097,27.112,97.56,1.213
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-11,14.063,6.877,34.832,94.095,1.666
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-12,12.973,8.422,24.231,60.134,0.866
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-13,10.126,5.701,19.551,70.229,0.822
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-14,13.876,7.075,31.619,65.694,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-15,14.33,7.827,27.847,57.085,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-16,12.312,7.73,16.201,86.965,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-17,9.463,5.192,18.256,95.548,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-18,15.092,8.118,23.071,99.031,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-19,19.557,9.505,30.616,94.674,0.946
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-20,15.649,9.526,15.557,92.795,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-21,17.613,9.719,22.381,96.415,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-22,19.74,11.552,27.681,118.326,0.846
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-23,17.572,9.711,28.435,109.733,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-24,17.553,9.167,30.472,88.791,0.819
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-25,19.646,12.298,25.409,77.637,1.157
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-26,10.027,4.818,21.093,72.061,1.018
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-27,9.22,5.216,22.253,47.008,1.125
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-28,8.419,4.359,22.202,65.636,0.816
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-29,8.717,4.865,26.705,51.77,0.854
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-30,10.583,6.224,22.961,66.96,0.899
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-08-31,10.49,5.66,22.057,60.552,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-01,6.04,3.945,20.233,48.457,0.898
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-02,8.243,4.333,20.544,63.417,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-03,10.629,7.018,16.689,72.309,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-04,11.277,6.195,23.396,82.595,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-05,12.353,5.824,32.159,83.399,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-06,14.487,7.525,31.387,90.684,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-07,17.815,9.577,32.218,101.877,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-08,19.37,10.584,34.445,106.347,0.876
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-09,23.761,15.41,34.255,122.753,0.819
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-10,37.783,17.901,27.91,123.078,0.817
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-11,41.284,17.937,44.14,98.501,1.471
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-12,34.345,16.645,34.683,127.51,1.399
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-13,10.149,5.722,18.837,76.579,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-14,8.606,4.471,19.318,66.376,0.816
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-15,10.772,5.891,22.909,69.624,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-16,14.195,8.62,29.296,86.4,0.816
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-17,17.041,10.277,26.525,78.152,1.168
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-18,13.641,6.259,24.041,56.015,2.7
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-19,9.181,4.191,24.336,56.82,1.001
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-20,11.405,4.866,34.674,65.396,1.295
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-21,13.131,5.854,33.273,49.25,1.117
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-22,6.609,2.924,23.761,56.606,1.391
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-23,8.022,4.47,26.73,51.004,0.818
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-24,10.114,6.62,28.465,55.105,0.956
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-25,9.644,5.659,29.904,57.756,0.816
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-26,14.483,8.223,39.18,55.03,1.202
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-27,17.412,10.747,42.713,57.366,1.132
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-28,22.14,12.4,46.723,58.327,2.324
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-29,19.698,11.554,31.001,50.881,1.739
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-09-30,11.424,7.819,24.903,59.968,0.816
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-01,15.356,11.158,33.956,60.887,2.096
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-02,24.217,17.103,49.007,48.498,3.165
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-03,17.341,11.763,25.846,51.555,1.031
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-04,12.922,7.164,35.26,43.192,0.851
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-05,15.453,8.865,34.77,27.917,1.014
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-06,16.788,9.774,36.548,41.57,2.188
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-07,14.831,9.281,26.511,54.641,0.952
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-08,14.952,8.088,25.729,44.1,1.074
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-09,23.124,10.24,38.332,30.198,1.857
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-10,25.317,12.463,46.469,38.688,2.862
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-11,32.848,13.705,50.258,54.825,1.348
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-12,26.04,13.187,44.204,24.116,0.949
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-13,29.3,13.219,42.774,44.682,1.128
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-14,12.082,5.437,15.299,62.012,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-15,6.116,3.886,19.564,50.581,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-16,9.652,6.584,27.548,43.263,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-17,10.562,5.84,29.413,30.576,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-18,14.289,8.794,27.604,27.864,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-19,21.938,16.858,31.889,20.491,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-20,10.559,7.113,28.448,30.156,0.842
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-21,5.548,2.808,28.41,57.117,1.423
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-22,8.012,4.5,24.695,49.073,0.937
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-23,10.925,6.88,29.785,12.613,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-24,13.033,9.006,33.657,11.297,1.193
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-25,9.096,6.331,28.245,28.159,0.834
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-26,9.503,6.556,32.199,34.516,0.896
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-27,8.646,5.287,31.925,38.159,0.799
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-28,6.676,3.917,27.448,45.835,1.65
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-29,5.151,3.093,24.525,47.983,1.673
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-30,7.777,4.294,35.696,46.214,1.364
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-10-31,7.385,3.254,27.358,44.134,0.877
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-11-01,9.012,3.931,25.263,38.919,1.959
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-11-02,5.349,2.369,22.132,57.289,1.555
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-11-03,9.837,4.98,27.895,56.071,1.275
dehe005,Frankfurt-Höchst,germany,background,urban,103.0,2023-11-04,4.36,2.691,21.985,41.643,1.496
